date,line_id,brand,model_name,inspector_id,defect_type,severity,action,detection_point,inspection_time_seconds,photo_taken
2025-11-21,L2,Nike,Dunk Low Textile Upper,INS_15,ljepilo vidljivo,minor,pass,inline,43,True
2025-06-11,L7,Crocs,LiteRide Insole Unit,INS_15,boja odstupa,major,pass,final,40,False
2025-05-27,L7,Crocs,Bayaband Slide Upper,INS_14,3D knit greška,minor,pass,final,32,False
2025-09-26,L3,Nike,Dunk Low Textile Upper,INS_09,šav neravnomjeran,major,rework,final,24,True
2025-09-15,L5,Crocs,Bayaband Slide Upper,INS_15,boja odstupa,major,scrap,inline,40,True
2025-08-12,L2,Nike,Air Max Flyknit Upper,INS_10,boja odstupa,minor,pass,inline,35,False
2025-05-19,L5,Crocs,Bayaband Slide Upper,INS_13,šav neravnomjeran,minor,pass,inline,37,False
2025-04-08,L7,Decathlon,Kiprun Carbon Plate,INS_11,ljepilo vidljivo,minor,pass,final,55,True
2025-04-14,L1,Nike,Dunk Low Textile Upper,INS_03,šav neravnomjeran,minor,pass,final,43,True
2025-03-11,L3,Nike,Pegasus 3D Knit Collar,INS_14,ljepilo vidljivo,major,scrap,final,58,True
2025-11-11,L5,Crocs,LiteRide Insole Unit,INS_04,đon delaminacija,major,rework,inline,58,True
2025-08-25,L3,Nike,Pegasus 3D Knit Collar,INS_09,materijal oštećen,minor,rework,final,44,True
2025-10-23,L2,Nike,Air Max Flyknit Upper,INS_13,ljepilo vidljivo,minor,pass,final,35,True
2025-05-22,L4,Crocs,Classic Clog Strap Assembly,INS_11,šav neravnomjeran,major,rework,final,40,False
2026-02-25,L3,Nike,ZoomX Carbon Plate Insert,INS_05,ljepilo vidljivo,minor,pass,inline,51,False
2025-03-11,L7,Decathlon,Kiprun Carbon Plate,INS_05,šav neravnomjeran,minor,pass,final,54,True
2025-09-01,L3,Nike,ZoomX Carbon Plate Insert,INS_01,materijal oštećen,minor,pass,inline,31,False
2025-07-16,L8,Nike,Vaporfly Engineered Mesh,INS_14,boja odstupa,minor,pass,final,17,True
2025-05-08,L8,Decathlon,Kalenji Trail Sole Unit,INS_07,šav neravnomjeran,major,scrap,final,37,True
2025-10-22,L2,Nike,Air Max Flyknit Upper,INS_15,đon delaminacija,minor,pass,inline,72,True
2025-05-30,L6,Decathlon,Quechua Hiking Upper,INS_12,boja odstupa,minor,pass,inline,46,False
2026-02-13,L2,Nike,Air Max Flyknit Upper,INS_15,materijal oštećen,major,rework,final,47,False
2025-11-24,L4,Decathlon,Quechua Hiking Upper,INS_13,ljepilo vidljivo,minor,pass,final,57,False
2025-03-11,L7,Decathlon,Kiprun Carbon Plate,INS_03,šav neravnomjeran,minor,pass,inline,45,False
2025-05-14,L2,Nike,Vaporfly Engineered Mesh,INS_09,3D knit greška,critical,rework,final,40,True
2025-03-12,L1,Nike,ZoomX Carbon Plate Insert,INS_06,boja odstupa,major,rework,incoming,46,True
2025-09-25,L7,Nike,ZoomX Carbon Plate Insert,INS_11,ljepilo vidljivo,minor,pass,inline,21,False
2025-05-16,L1,Nike,ZoomX Carbon Plate Insert,INS_06,materijal oštećen,major,scrap,final,39,False
2025-07-29,L4,Nike,Vaporfly Engineered Mesh,INS_11,đon delaminacija,critical,scrap,inline,42,True
2025-12-30,L1,Nike,Pegasus 3D Knit Collar,INS_05,šav neravnomjeran,major,rework,final,59,False
2025-06-16,L6,Decathlon,Kalenji Trail Sole Unit,INS_08,ljepilo vidljivo,major,rework,inline,29,True
2025-05-19,L3,Nike,Dunk Low Textile Upper,INS_06,boja odstupa,major,scrap,final,43,True
2026-01-26,L6,Decathlon,Quechua Hiking Upper,INS_09,boja odstupa,critical,scrap,incoming,48,True
2025-08-08,L6,Decathlon,Kiprun Carbon Plate,INS_09,logo pozicija,major,pass,final,37,False
2025-05-15,L7,Nike,Vaporfly Engineered Mesh,INS_05,ljepilo vidljivo,minor,pass,final,73,True
2025-11-27,L3,Nike,Dunk Low Textile Upper,INS_06,šav neravnomjeran,major,scrap,inline,25,False
2025-09-16,L2,Nike,Dunk Low Textile Upper,INS_14,boja odstupa,major,scrap,inline,40,False
2025-04-03,L2,Nike,Dunk Low Textile Upper,INS_10,logo pozicija,critical,scrap,inline,33,True
2025-12-03,L1,Nike,Dunk Low Textile Upper,INS_04,đon delaminacija,critical,scrap,inline,59,True
2026-01-09,L4,Decathlon,Quechua Hiking Upper,INS_02,šav neravnomjeran,minor,pass,customer_return,40,False
2025-07-31,L4,Crocs,Bayaband Slide Upper,INS_12,materijal oštećen,major,pass,inline,37,False
2025-12-29,L8,Decathlon,Kiprun Carbon Plate,INS_04,3D knit greška,major,pass,final,45,True
2025-09-25,L3,Nike,Vaporfly Engineered Mesh,INS_05,materijal oštećen,critical,scrap,final,51,True
2025-07-30,L3,Nike,Pegasus 3D Knit Collar,INS_11,šav neravnomjeran,minor,pass,inline,44,False
2026-02-27,L4,Crocs,LiteRide Insole Unit,INS_01,boja odstupa,minor,pass,customer_return,39,False
2025-05-05,L5,Crocs,LiteRide Insole Unit,INS_13,ljepilo vidljivo,minor,pass,inline,20,True
2025-06-27,L4,Nike,Vaporfly Engineered Mesh,INS_13,šav neravnomjeran,major,scrap,inline,49,False
2025-06-23,L1,Nike,Vaporfly Engineered Mesh,INS_10,dimenzija van tolerancije,minor,pass,final,67,True
2025-05-20,L2,Nike,Vaporfly Engineered Mesh,INS_04,3D knit greška,major,rework,final,53,False
2026-01-26,L2,Nike,Vaporfly Engineered Mesh,INS_11,šav neravnomjeran,minor,pass,final,45,True
2025-08-12,L2,Nike,Vaporfly Engineered Mesh,INS_04,boja odstupa,major,rework,inline,64,True
2025-05-05,L3,Nike,Vaporfly Engineered Mesh,INS_01,šav neravnomjeran,minor,pass,customer_return,36,True
2025-08-11,L5,Crocs,LiteRide Insole Unit,INS_04,ljepilo vidljivo,major,rework,inline,50,False
2025-07-16,L3,Nike,Air Max Flyknit Upper,INS_11,ljepilo vidljivo,major,rework,inline,34,True
2025-04-16,L1,Decathlon,Quechua Hiking Upper,INS_02,boja odstupa,minor,pass,incoming,28,False
2025-06-09,L3,Crocs,LiteRide Insole Unit,INS_03,šav neravnomjeran,major,rework,inline,66,False
2025-07-10,L1,Nike,Pegasus 3D Knit Collar,INS_02,boja odstupa,major,scrap,final,73,True
2025-06-18,L5,Crocs,Bayaband Slide Upper,INS_02,3D knit greška,minor,pass,customer_return,47,False
2025-10-27,L4,Crocs,Bayaband Slide Upper,INS_08,3D knit greška,critical,scrap,inline,65,False
2026-01-14,L7,Decathlon,Quechua Hiking Upper,INS_11,šav neravnomjeran,critical,scrap,final,50,False
2025-03-27,L2,Nike,Pegasus 3D Knit Collar,INS_08,šav neravnomjeran,minor,pass,final,33,False
2025-11-11,L4,Crocs,Classic Clog Strap Assembly,INS_13,ljepilo vidljivo,major,rework,final,27,True
2025-04-07,L4,Crocs,Bayaband Slide Upper,INS_04,dimenzija van tolerancije,major,scrap,incoming,31,False
2025-11-14,L6,Decathlon,Kiprun Carbon Plate,INS_15,materijal oštećen,minor,pass,final,45,False
2025-05-01,L4,Crocs,Classic Clog Strap Assembly,INS_04,boja odstupa,major,rework,inline,54,True
2025-03-14,L4,Crocs,LiteRide Insole Unit,INS_08,3D knit greška,major,scrap,final,53,True
2025-06-06,L5,Crocs,LiteRide Insole Unit,INS_05,3D knit greška,critical,scrap,inline,67,False
2025-06-06,L4,Crocs,Classic Clog Strap Assembly,INS_12,ljepilo vidljivo,major,scrap,inline,38,True
2025-10-13,L1,Nike,ZoomX Carbon Plate Insert,INS_14,3D knit greška,minor,pass,final,31,True
2025-12-03,L4,Crocs,Classic Clog Strap Assembly,INS_11,ljepilo vidljivo,minor,rework,inline,54,False
2025-06-16,L5,Crocs,Classic Clog Strap Assembly,INS_14,ljepilo vidljivo,major,scrap,inline,10,False
2025-04-07,L3,Nike,Dunk Low Textile Upper,INS_10,boja odstupa,major,rework,final,57,True
2025-12-26,L3,Nike,Vaporfly Engineered Mesh,INS_04,3D knit greška,minor,rework,customer_return,55,True
2025-08-26,L4,Crocs,Bayaband Slide Upper,INS_12,materijal oštećen,critical,scrap,inline,36,True
2025-08-05,L3,Nike,ZoomX Carbon Plate Insert,INS_07,3D knit greška,minor,scrap,final,31,True
2025-05-07,L1,Nike,ZoomX Carbon Plate Insert,INS_04,boja odstupa,major,rework,final,49,False
2025-05-26,L5,Decathlon,Kiprun Carbon Plate,INS_15,šav neravnomjeran,critical,scrap,inline,51,True
2025-06-26,L3,Nike,Pegasus 3D Knit Collar,INS_09,šav neravnomjeran,major,scrap,incoming,38,False
2025-11-05,L4,Crocs,Bayaband Slide Upper,INS_10,dimenzija van tolerancije,minor,pass,customer_return,33,False
2025-09-30,L7,Crocs,Bayaband Slide Upper,INS_07,3D knit greška,minor,pass,final,40,False
2025-03-27,L3,Nike,ZoomX Carbon Plate Insert,INS_05,ljepilo vidljivo,major,rework,customer_return,40,True
2025-10-23,L1,Nike,Pegasus 3D Knit Collar,INS_10,logo pozicija,minor,rework,final,51,True
2025-10-17,L4,Crocs,Bayaband Slide Upper,INS_01,đon delaminacija,critical,rework,final,34,False
2026-01-07,L4,Crocs,Classic Clog Strap Assembly,INS_08,ljepilo vidljivo,major,pass,inline,37,False
2025-11-07,L5,Crocs,LiteRide Insole Unit,INS_13,boja odstupa,major,scrap,customer_return,49,False
2025-10-13,L4,Nike,Vaporfly Engineered Mesh,INS_10,logo pozicija,major,scrap,inline,51,False
2025-05-28,L7,Decathlon,Kiprun Carbon Plate,INS_04,ljepilo vidljivo,minor,pass,final,54,False
2025-09-15,L5,Crocs,LiteRide Insole Unit,INS_15,boja odstupa,major,scrap,inline,45,False
2026-02-12,L8,Nike,ZoomX Carbon Plate Insert,INS_15,3D knit greška,minor,pass,customer_return,45,False
2025-03-10,L1,Nike,ZoomX Carbon Plate Insert,INS_13,ljepilo vidljivo,major,scrap,incoming,42,True
2025-08-20,L5,Crocs,LiteRide Insole Unit,INS_14,boja odstupa,major,scrap,final,50,False
2025-09-24,L2,Nike,Vaporfly Engineered Mesh,INS_14,boja odstupa,minor,pass,inline,51,True
2025-09-02,L8,Nike,Vaporfly Engineered Mesh,INS_11,šav neravnomjeran,minor,pass,inline,51,False
2025-06-20,L1,Nike,ZoomX Carbon Plate Insert,INS_09,šav neravnomjeran,major,rework,customer_return,64,True
2025-05-16,L7,Decathlon,Kalenji Trail Sole Unit,INS_08,3D knit greška,minor,pass,final,59,False
2025-06-09,L3,Crocs,LiteRide Insole Unit,INS_12,šav neravnomjeran,minor,rework,final,48,False
2025-11-25,L5,Nike,Vaporfly Engineered Mesh,INS_06,materijal oštećen,major,rework,final,67,True
2025-03-06,L1,Nike,Vaporfly Engineered Mesh,INS_14,3D knit greška,minor,pass,inline,57,False
2025-04-25,L6,Decathlon,Kiprun Carbon Plate,INS_01,dimenzija van tolerancije,minor,pass,final,34,True
2025-11-27,L7,Crocs,Bayaband Slide Upper,INS_02,boja odstupa,minor,pass,incoming,37,True
2025-06-02,L3,Nike,Vaporfly Engineered Mesh,INS_03,đon delaminacija,major,pass,final,56,True
2025-11-11,L5,Crocs,Bayaband Slide Upper,INS_05,3D knit greška,critical,scrap,final,55,False
2025-03-04,L5,Crocs,Classic Clog Strap Assembly,INS_02,dimenzija van tolerancije,minor,pass,incoming,56,False
2026-02-04,L1,Nike,Air Max Flyknit Upper,INS_11,ljepilo vidljivo,minor,pass,inline,36,True
2026-02-17,L5,Crocs,Bayaband Slide Upper,INS_11,materijal oštećen,major,rework,incoming,23,False
2025-03-11,L6,Nike,Vaporfly Engineered Mesh,INS_04,šav neravnomjeran,minor,rework,final,28,True
2025-09-15,L8,Nike,Air Max Flyknit Upper,INS_13,šav neravnomjeran,critical,scrap,final,42,False
2025-07-03,L1,Nike,Vaporfly Engineered Mesh,INS_09,dimenzija van tolerancije,major,rework,final,13,True
2025-09-10,L1,Nike,Vaporfly Engineered Mesh,INS_10,ljepilo vidljivo,major,rework,final,63,True
2025-03-12,L1,Nike,Pegasus 3D Knit Collar,INS_05,3D knit greška,critical,scrap,final,51,True
2026-02-05,L1,Nike,ZoomX Carbon Plate Insert,INS_05,boja odstupa,minor,pass,final,56,True
2025-10-10,L3,Decathlon,Kiprun Carbon Plate,INS_03,boja odstupa,major,rework,inline,75,True
2025-03-31,L2,Nike,Vaporfly Engineered Mesh,INS_03,3D knit greška,major,rework,inline,68,False
2025-12-02,L6,Decathlon,Kalenji Trail Sole Unit,INS_14,ljepilo vidljivo,major,pass,final,35,True
2025-05-09,L7,Nike,ZoomX Carbon Plate Insert,INS_07,boja odstupa,minor,pass,incoming,76,True
2026-01-08,L6,Nike,Dunk Low Textile Upper,INS_10,ljepilo vidljivo,major,rework,final,30,True
2025-04-09,L7,Decathlon,Kiprun Carbon Plate,INS_08,3D knit greška,major,rework,final,51,True
2025-04-07,L1,Nike,Air Max Flyknit Upper,INS_05,3D knit greška,major,scrap,incoming,44,True
2025-09-29,L1,Nike,Pegasus 3D Knit Collar,INS_12,dimenzija van tolerancije,critical,scrap,final,22,False
2025-11-05,L1,Nike,Dunk Low Textile Upper,INS_08,šav neravnomjeran,major,scrap,incoming,36,False
2025-04-10,L1,Nike,Air Max Flyknit Upper,INS_13,materijal oštećen,minor,pass,final,43,True
2026-02-12,L1,Nike,Air Max Flyknit Upper,INS_14,šav neravnomjeran,major,rework,final,42,True
2025-08-19,L1,Decathlon,Quechua Hiking Upper,INS_05,šav neravnomjeran,major,scrap,final,28,True
2025-06-30,L7,Nike,Vaporfly Engineered Mesh,INS_08,ljepilo vidljivo,major,rework,final,60,True
2025-08-15,L7,Decathlon,Kiprun Carbon Plate,INS_08,šav neravnomjeran,minor,pass,inline,58,False
2025-03-11,L4,Nike,ZoomX Carbon Plate Insert,INS_07,šav neravnomjeran,major,rework,customer_return,41,False
2026-02-25,L5,Crocs,Bayaband Slide Upper,INS_10,logo pozicija,minor,scrap,final,40,False
2025-06-20,L8,Decathlon,Quechua Hiking Upper,INS_14,3D knit greška,major,scrap,inline,31,False
2025-12-04,L1,Crocs,Bayaband Slide Upper,INS_08,boja odstupa,minor,pass,final,73,False
2025-06-20,L4,Crocs,LiteRide Insole Unit,INS_03,dimenzija van tolerancije,critical,scrap,final,41,False
2025-09-24,L3,Nike,Air Max Flyknit Upper,INS_14,dimenzija van tolerancije,major,scrap,inline,51,True
2025-03-27,L8,Nike,Vaporfly Engineered Mesh,INS_01,ljepilo vidljivo,major,pass,final,56,False
2025-04-04,L2,Nike,Air Max Flyknit Upper,INS_15,boja odstupa,minor,pass,inline,39,True
2025-10-29,L4,Crocs,Classic Clog Strap Assembly,INS_12,dimenzija van tolerancije,major,rework,final,41,False
2025-03-05,L5,Decathlon,Quechua Hiking Upper,INS_02,3D knit greška,minor,pass,final,37,True
2025-10-02,L4,Crocs,Classic Clog Strap Assembly,INS_05,logo pozicija,minor,pass,final,30,True
2025-06-17,L6,Decathlon,Quechua Hiking Upper,INS_05,ljepilo vidljivo,minor,rework,final,27,True
2025-04-07,L5,Nike,ZoomX Carbon Plate Insert,INS_08,ljepilo vidljivo,minor,pass,inline,46,False
2025-05-05,L7,Crocs,Bayaband Slide Upper,INS_06,ljepilo vidljivo,critical,scrap,final,38,True
2025-05-22,L7,Decathlon,Quechua Hiking Upper,INS_04,3D knit greška,minor,pass,inline,46,True
2025-12-11,L5,Crocs,Classic Clog Strap Assembly,INS_10,ljepilo vidljivo,minor,pass,final,46,True
2025-12-02,L4,Crocs,Classic Clog Strap Assembly,INS_04,đon delaminacija,critical,scrap,customer_return,26,True
2026-01-19,L4,Nike,ZoomX Carbon Plate Insert,INS_06,dimenzija van tolerancije,major,scrap,incoming,36,False
2025-07-17,L8,Decathlon,Quechua Hiking Upper,INS_13,3D knit greška,minor,scrap,final,47,False
2025-06-30,L6,Decathlon,Kiprun Carbon Plate,INS_01,3D knit greška,major,rework,inline,42,True
2025-12-30,L8,Nike,ZoomX Carbon Plate Insert,INS_05,3D knit greška,critical,scrap,inline,28,False
2026-01-20,L1,Nike,Dunk Low Textile Upper,INS_12,materijal oštećen,minor,pass,inline,63,True
2025-10-20,L4,Crocs,Classic Clog Strap Assembly,INS_04,šav neravnomjeran,major,rework,final,37,False
2025-09-19,L6,Decathlon,Quechua Hiking Upper,INS_14,šav neravnomjeran,minor,rework,final,51,False
2025-12-25,L3,Nike,ZoomX Carbon Plate Insert,INS_14,3D knit greška,major,scrap,inline,61,True
2025-07-01,L2,Nike,Dunk Low Textile Upper,INS_13,materijal oštećen,critical,scrap,incoming,46,True
2025-04-18,L2,Nike,Air Max Flyknit Upper,INS_10,dimenzija van tolerancije,critical,scrap,inline,47,True
2025-05-20,L7,Crocs,LiteRide Insole Unit,INS_08,3D knit greška,critical,scrap,inline,44,True
2025-03-26,L3,Nike,ZoomX Carbon Plate Insert,INS_11,đon delaminacija,minor,rework,inline,63,True
2025-04-03,L5,Crocs,LiteRide Insole Unit,INS_07,materijal oštećen,minor,pass,final,51,True
2025-11-07,L1,Nike,Dunk Low Textile Upper,INS_02,materijal oštećen,minor,pass,final,33,True
2026-01-12,L6,Decathlon,Kalenji Trail Sole Unit,INS_11,šav neravnomjeran,minor,pass,final,55,False
2025-03-06,L5,Crocs,Bayaband Slide Upper,INS_10,boja odstupa,major,scrap,final,58,True
2025-09-10,L6,Decathlon,Kiprun Carbon Plate,INS_05,đon delaminacija,critical,scrap,inline,40,False
2025-08-14,L1,Crocs,Bayaband Slide Upper,INS_15,materijal oštećen,minor,pass,inline,41,True
2025-03-14,L3,Nike,Vaporfly Engineered Mesh,INS_10,dimenzija van tolerancije,major,scrap,inline,34,True
2026-02-11,L8,Decathlon,Quechua Hiking Upper,INS_05,boja odstupa,major,rework,inline,29,False
2025-06-12,L5,Crocs,LiteRide Insole Unit,INS_11,dimenzija van tolerancije,major,scrap,inline,57,True
2025-04-01,L3,Nike,Vaporfly Engineered Mesh,INS_06,šav neravnomjeran,minor,pass,inline,55,True
2025-12-02,L3,Nike,ZoomX Carbon Plate Insert,INS_05,ljepilo vidljivo,major,rework,final,42,True
2025-11-25,L4,Crocs,LiteRide Insole Unit,INS_02,boja odstupa,minor,rework,inline,44,True
2025-03-19,L1,Nike,Dunk Low Textile Upper,INS_03,logo pozicija,major,rework,final,69,True
2025-03-20,L3,Nike,Pegasus 3D Knit Collar,INS_07,boja odstupa,major,scrap,inline,34,False
2025-03-27,L3,Nike,ZoomX Carbon Plate Insert,INS_09,boja odstupa,critical,scrap,final,48,True
2025-09-01,L1,Nike,ZoomX Carbon Plate Insert,INS_11,ljepilo vidljivo,critical,scrap,inline,67,True
2025-12-04,L7,Nike,Vaporfly Engineered Mesh,INS_03,ljepilo vidljivo,major,rework,final,50,True
2025-10-14,L4,Crocs,LiteRide Insole Unit,INS_08,šav neravnomjeran,major,scrap,inline,37,True
2026-01-27,L6,Nike,Pegasus 3D Knit Collar,INS_14,šav neravnomjeran,major,pass,inline,60,True
2025-11-13,L6,Nike,Air Max Flyknit Upper,INS_08,ljepilo vidljivo,major,rework,final,52,True
2025-12-09,L2,Nike,ZoomX Carbon Plate Insert,INS_05,dimenzija van tolerancije,major,rework,inline,35,False
2025-11-06,L4,Crocs,Classic Clog Strap Assembly,INS_14,materijal oštećen,critical,rework,inline,59,True
2025-12-10,L8,Nike,Air Max Flyknit Upper,INS_11,ljepilo vidljivo,major,rework,final,53,False
2025-11-10,L3,Crocs,Bayaband Slide Upper,INS_14,materijal oštećen,major,scrap,incoming,45,True
2025-12-19,L8,Nike,Air Max Flyknit Upper,INS_08,šav neravnomjeran,minor,pass,final,60,True
2025-10-03,L7,Decathlon,Kiprun Carbon Plate,INS_03,šav neravnomjeran,major,rework,final,34,False
2025-09-11,L1,Nike,Dunk Low Textile Upper,INS_03,šav neravnomjeran,major,scrap,final,48,True
2025-11-21,L4,Nike,Dunk Low Textile Upper,INS_06,boja odstupa,major,rework,final,50,True
2026-02-20,L6,Crocs,LiteRide Insole Unit,INS_14,materijal oštećen,minor,rework,final,46,False
2025-10-30,L2,Nike,Vaporfly Engineered Mesh,INS_15,boja odstupa,major,rework,final,36,False
2025-11-25,L5,Crocs,Bayaband Slide Upper,INS_11,materijal oštećen,critical,scrap,final,47,False
2025-09-15,L7,Decathlon,Kalenji Trail Sole Unit,INS_01,ljepilo vidljivo,major,rework,customer_return,38,True
2025-11-04,L7,Decathlon,Quechua Hiking Upper,INS_11,3D knit greška,major,rework,inline,10,False
2025-09-11,L8,Crocs,Bayaband Slide Upper,INS_02,ljepilo vidljivo,minor,scrap,final,20,False
2025-04-29,L7,Decathlon,Kalenji Trail Sole Unit,INS_08,ljepilo vidljivo,minor,pass,final,39,True
2025-10-08,L2,Nike,Dunk Low Textile Upper,INS_02,ljepilo vidljivo,major,scrap,final,35,True
2025-10-02,L2,Nike,ZoomX Carbon Plate Insert,INS_11,3D knit greška,minor,pass,customer_return,43,True
2025-08-08,L5,Crocs,Bayaband Slide Upper,INS_11,šav neravnomjeran,minor,pass,inline,37,False
2025-03-03,L4,Crocs,Classic Clog Strap Assembly,INS_02,logo pozicija,minor,pass,final,22,True
2025-05-14,L8,Nike,Vaporfly Engineered Mesh,INS_01,đon delaminacija,critical,scrap,final,47,False
2025-06-10,L5,Decathlon,Kiprun Carbon Plate,INS_10,šav neravnomjeran,major,rework,inline,46,False
2025-10-29,L6,Decathlon,Kalenji Trail Sole Unit,INS_12,ljepilo vidljivo,minor,pass,inline,39,True
2025-08-15,L6,Decathlon,Quechua Hiking Upper,INS_10,materijal oštećen,major,scrap,inline,44,False
2025-07-29,L3,Crocs,Classic Clog Strap Assembly,INS_04,3D knit greška,major,pass,final,47,True
2025-03-11,L7,Decathlon,Kiprun Carbon Plate,INS_03,materijal oštećen,minor,rework,incoming,36,False
2025-12-30,L5,Crocs,Bayaband Slide Upper,INS_09,materijal oštećen,major,scrap,inline,39,True
2025-08-11,L2,Nike,Pegasus 3D Knit Collar,INS_10,đon delaminacija,minor,rework,final,49,False
2025-04-03,L8,Nike,Dunk Low Textile Upper,INS_09,šav neravnomjeran,major,rework,inline,25,True
2025-11-24,L4,Nike,Pegasus 3D Knit Collar,INS_09,dimenzija van tolerancije,major,rework,final,44,True
2025-06-24,L1,Nike,Air Max Flyknit Upper,INS_02,dimenzija van tolerancije,critical,scrap,inline,24,False
2026-01-23,L8,Nike,Vaporfly Engineered Mesh,INS_10,šav neravnomjeran,minor,rework,final,58,True
2025-11-04,L2,Nike,Dunk Low Textile Upper,INS_12,šav neravnomjeran,critical,scrap,final,41,False
2025-09-25,L4,Crocs,Classic Clog Strap Assembly,INS_07,3D knit greška,major,scrap,inline,80,True
2025-06-11,L4,Nike,Air Max Flyknit Upper,INS_06,materijal oštećen,major,scrap,final,39,False
2025-12-30,L7,Decathlon,Kiprun Carbon Plate,INS_07,dimenzija van tolerancije,major,scrap,final,56,False
2025-09-08,L6,Nike,ZoomX Carbon Plate Insert,INS_03,šav neravnomjeran,critical,scrap,final,41,False
2025-06-02,L4,Crocs,Bayaband Slide Upper,INS_06,đon delaminacija,critical,rework,inline,39,True
2025-04-29,L3,Nike,Pegasus 3D Knit Collar,INS_13,šav neravnomjeran,major,pass,inline,45,False
2025-03-06,L7,Decathlon,Quechua Hiking Upper,INS_12,ljepilo vidljivo,major,rework,incoming,48,True
2025-11-04,L3,Nike,Pegasus 3D Knit Collar,INS_08,ljepilo vidljivo,minor,pass,customer_return,56,True
